Acct ,SKU,ASIN,Title,Inventory,Sellers,Rank,Buy Box Price,Lowest Price,My Price,My LowestPrice,My HighestPrice,Match Buybox,Repricer,Laptop Profit Rate,Desktop Profit Rate,EB Cost,10 Days sales
acct 1,B01N9HBTP0-11363-11A01-121316,B01N4CXYWO,"2017 Newest ASUS 15.6&quot; Full HD Touchscreen Flagship 2 in 1 Laptop Computer, I...", 5 ,11 sellers,"6,702",$748.88,$748.88, $768.00,749.00,787.17,False,Default PC Repricer,0.2121354166666666,0.1991145833333333,549.0,0
acct 1,B01N9KGEM7-11557-01-032517,B01F3R9136,"2017 Dell Convertible 2-in-1 HD (1366 x 768) 11.6 Inch Touchscreen Signature Edition Laptop, Intel Celeron N3060, 2GB DDR3L, 32GB SSD eMMC, 802.11b/g/n, Bluetooth, USB 3.0, HDMI, 2.6 Lb - Blue", 58 ,15 sellers,"13,056",$258.99,$199.87, $309.00,249.00,309.00,True,Default PC Repricer,0.32834951456310674,0.29598705501618117,179.0,0
acct 1,B01N9UY4MX-15336-01-062017,B01N9UY4MX,"Acer Aspire R 2-in-1 Convertible 15.6 Inch FHD IPS Touchscreen Laptop, Intel Core i5-7200U, 8GB DDR4 RAM, 1TB HDD, Backlit Keyboard, HDMI, Bluetooth, 802.11ac, Windows 10- Aluminum chassis", 26 ,56 sellers,995,$524.53,$524.53, $530.00,529.00,600.00,False,Default PC Repricer,0.07207547169811318,0.0532075471698113,450.0,1
acct 1,B01NA6V10K-9307-11A1#-112716,B01NA6V10K,"2017 Newest HP 15.6 inch Premium HD Laptop, Latest Intel Core i5-7200U Proces...", 36 ,5 sellers,"4,093",$519.00,$519.00, $519.00,519.00,629.00,True,Default PC Repricer,0.1904816955684007,0.17121387283236986,379.0,3
acct 1,B01NA9RRIV-111iq-170420055641-New,B01N5B6V4K,"2017 Newest HP 17.3&quot; Laptop, Windows 10 Home, AMD A10-9600P Processor, 4GB Memory, 500GB Hard Drive", 11 ,4 sellers,"1,898",$399.00,$398.98, $399.00,349.00,399.00,True,Default PC Repricer,0.1655639097744361,0.1405012531328321,299.0,11
acct 1,B01NBHZAHM-16774-01-050117,B01NBHZAHM,"2017 HP X360 15.6Â Full HD Touchscreen 2-in-1 Convertible Laptop PC / Tablet, 7th Gen Intel Core i5-7200U, 8GB DDR3 RAM, 1TB Hard Drive, Bluetooth, Windows 10", 1 ,63 sellers,325,$505.00,$505.00, $583.00,529.00,583.00,False,Default PC Repricer,0.1526929674099485,0.1355403087478559,449.0,0
acct 1,B01NBYNNXD-14851-01-032917,B01MZ6UMVK,"2017 HP 15.6 Inch Premium Flagship Touchscreen Laptop Computer (AMD Quad-Core A10-9600P up to 3.3GHz, 6GB RAM, 1TB Hard Drive, DVD/CD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 23 ,24 sellers,"2,511",$319.00,$319.00, $319.00,299.00,319.00,True,Default PC Repricer,0.09360501567398105,0.06225705329153591,260.0,3
acct 1,B01NCK40RR-11600-01-062817,B01NCK40RR,"Dell Inspiron 15.6&quot; Full HD Touchscreen Flagship Laptop Computer, Intel Core i7-6500U 2.5Ghz, 8GB DDR4 RAM, 1TB HDD, DVDRW, 802.11ac WIFI, Intel RealSense 3D Camera, Bluetooth, HDMI, Windows 10", 21 ,8 sellers,"3,576",$575.00,$575.00, $575.00,565.00,625.00,True,Default PC Repricer,0.05304347826086957,0.035652173913043476,500.0,3
acct 1,B01NCK40RR-11600-11A01-120816,B019TTJ5LM,"Dell Inspiron 15.6&quot; Full HD Touchscreen Flagship Laptop Computer, Intel Core ...", 1 ,11 sellers,"5,891",$578.98,$569.03, $569.03,559.00,569.03,True,Default PC Repricer,0.04373794000316325,0.026164174120872335,500.0,0
acct 1,B01NCNRYIV-11281-01-021017,B01NCNRYIV,HP 15.6 Inch Premium Flagship Touchscreen Laptop Computer (AMD Quad-Core A10-..., 49 ,13 sellers,"4,513",$309.00,$309.00, $309.00,309.00,329.02,True,Default PC Repricer,0.05542610571736785,0.023063646170442282,263.3333333333333,1
acct 1,B01NCOM06N-comsale230-17113-01-050617,B01NCOM06N,"Dell Latitude E6420 Premium Flagship 14.1-Inch Business High Performance Laptop (Intel Core i5 up to 3.2GHz, 8GB RAM, 128GB SSD, DVD, Wifi, Windows 10 Professional 64-bit) (Certified Refurbished)", 19 ,5 sellers,"3,377",$238.70,$238.70, $299.00,259.00,299.00,False,Default PC Repricer,0.18749163879598663,0.15404682274247491,215.0,0
acct 1,B06VW15ZHQ-14059-01-021517,B06VW15ZHQ,"2017 HP 15.6&quot; HD Touchscreen Flagship Laptop Computer, AMD Quad-Core A10-9600P 2.40GHz APU, 8GB DDR3 RAM, 1TB HDD, DVDRW, USB 3.0, HDMI, HD Webcam, WIFI, Windows 10 (Certified Refurbished)", 3 ,2 sellers,"15,681",$369.00,$369.00, $369.00,359.00,389.00,True,Default PC Repricer,0.3288888888888888,0.3017886178861787,215.5,0
acct 1,B06VWRWFBN-nkdd-01-021617,B01MTCD4LT,"2017 HP Compaq DC5850 High Performance Business Desktop Computer Tower, AMD Phenom X3 8600B 2.3GHz, 4GB RAM, 160GB HDD, DVD, Windows 7 Pro 64 Bit (Certified Refurbished)", 28 ,5 sellers,"25,459",$139.02,$139.02, $139.02,129.00,139.02,True,Default PC Repricer,0,0,0,0
acct 1,B06W2H5MSW-16063-01-050517,B06W2H5MSW,"2017 Newest Flagship HP 15.6&quot; HD Touchscreen Laptop - Intel Dual Core i5-6200U Up to 2.8GHz, 8GB DDR4, 1TB HDD, DVDRW, Bluetooth, HD Webcam, 802.11ac, HDMI, USB 3.0, Windows 10 (Certified Refurbished)", 15 ,7 sellers,"7,286",$449.00,$449.00, $449.00,439.00,499.00,True,Default PC Repricer,0.16884187082405347,0.14657015590200445,336.25,0
acct 1,B06W2LBP8G-14063-01-021517,B01M092FTA,"2017 HP 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3710 Processor up to 2.56GHz, 4GB RAM, 1TB Hard Drive, DVD Drive, HD Webcam, WiFi, Windows 10 Home) (Certified Refurbished)", 45 ,13 sellers,"4,274",$0.00,$269.00, $269.00,269.00,309.16,False,Default PC Repricer,0.3560223048327137,0.3188475836431226,147.09,0
acct 1,B06W2LL2S9-14310-01-021517,B06W2LL2S9,"Newest HP 20 All-In-One AIO 19.5&quot; HD+ Display Desktop Computer, Intel Dual Core Celeron 1.6GHz CPU, 4GB DDR3 Memory, 1TB HDD, DVDRW, USB3.0, Wifi, HDMI, Bluetooth, Windows 10 (Certified Refurbished)", 123 ,2 sellers,"15,912",$339.00,$279.99, $339.00,299.00,339.00,True,Default PC Repricer,0.2320353982300884,0.20253687315634208,230.0,2
acct 1,B06W528NFB-17267-01-051117,B06XRHZG8N,"NuVision Duo 10 Draw 2-in-1 Hybrid PC with 10.1-inch HD Touchscreen, Intel Atom x5-Z8300 Processor, and 64GB SSD Memory, Digital Pen Included (Blue)", 39 ,7 sellers,"22,379",$245.87,$245.87, $245.87,239.00,299.00,True,Default PC Repricer,0,0,0,0
acct 1,B06W56KH84-14082-01-021517,B06X1B4RYM,"Acer Predator AG3-710 Gaming Desktop Computer, Intel Quad-Core i5-6400 2.7GHz...", 29 ,6 sellers,"24,052",$839.00,$839.00, $839.00,829.00,839.00,True,Default PC Repricer,0.09494636471990461,0.08302741358760425,699.0,1
acct 1,B06W5H4T63-9511-01-030617,B06W5H4T63,"2017 HP Stream 11 11.6 inch Premium Flagship Laptop Computer, Intel Celeron N3060 1.6GHz, 4GB RAM, 32GB eMMC drive, 802.11ac WiFi, USB 3.1 port, Windows 10 Home, Purple (Certified Refurbished)", 64 ,7 sellers,"5,595",$179.17,$179.17, $179.17,169.00,229.00,True,Default PC Repricer,0.2311759781213372,0.17536306301278107,117.0,2
acct 1,B06W9LD73Y-15695-01-061417,B06W9LD73Y,"HP 14&quot; Notebook Compter, Intel Celeron N3060 1.6GHz, 4GB Memory, 32GB eMMC, Windows 10 Home (Certified Refurbished)", 23 ,5 sellers,"9,900",$199.00,$199.00, $199.00,189.00,249.00,True,Default PC Repricer,0.13597989949748746,0.08572864321608041,150.0,1
acct 1,B06WGRWFJG-14460-01-053017,B06WGRWFJG,2017 All-in-One Dell Inspiron Flagship High Performance 23.8&quot; Full HD Desktop| Intel Pentium N3700| 4GB DDR3| 500GB HDD| DVD/CD| WIFI| Bluetooth| Windows 10| Wired Keyboard &amp; Mouse| Black, 2 ,11 sellers,"8,174",$439.00,$439.00, $439.00,439.00,499.00,True,Default PC Repricer,0.12678815489749423,0.104009111617312,347.0,0
acct 1,B06WLQMYZC-14252-01-032917,B06WLQMYZC,"2017 HP 15.6&quot; Premium Flagship HD Laptop - Intel Dual-Core i3-6100U 2.3 GHz, 8GB DDR4, 1TB HDD, 802.11ac, DVDRW, Bluetooth 4.0, HD Webcam, HDMI, USB 3.0, Windows 10 (Certified Refurbished)", 16 ,3 sellers,"4,010",$329.00,$329.00, $359.16,349.00,359.16,False,Default PC Repricer,0.3469495489475443,0.31910680476667785,203.0,0
acct 1,B06WP5N169-16172-01-050517,B06WP5N169,2017 Lenovo Premium Built High Performance 15.6 inch HD Laptop AMD A10-9600P Quad-Core Processor 12GB DDR4 RAM 1TB HDD DVD-RW 802.11AC WIFI HDMI Bluetooth Webcam Windows 10-Black, 81 ,13 sellers,"7,809",$399.00,$399.00, $399.00,390.00,479.00,True,Default PC Repricer,0.09037593984962407,0.06531328320802006,329.0,1
acct 1,B06WP6K86M-12331-01-031717,B01MG43LHJ,"HP Pavilion 15.6-Inch Flagship Laptop Computer (Intel Core i5-6200U up to 2.8GHz, 8GB RAM, 1TB HDD, DVD, Wifi, Windows 10 Home) (Certified Refurbished)", 11 ,10 sellers,"5,212",$399.00,$399.00, $399.00,399.00,449.00,True,Default PC Repricer,0.12462823725981625,0.09956558061821225,315.3333333333333,0
acct 1,B06WRQ44C4-15133-01-031717,B01MS84MAE,"HP 260 Slimline Desktop, Intel Pentium J3710 1.6GHz, 4 GB RAM, 1 TB HDD, Windows 10 (Certified Refurbished)", 29 ,7 sellers,"12,381",$215.00,$215.00, $215.00,200.00,229.03,True,Default PC Repricer,0.24232558139534882,0.19581395348837208,140.0,1
acct 1,B06WVJ9BHY-7297-01-022117,B06WVJ9BHY,"HP 15.6 Inch TouchScreen Laptop Computer, AMD Quad Core A8-7410 CPU up to 2.5...", 3 ,1 seller,"18,187",$329.00,$329.00, $329.00,319.00,329.00,True,Default PC Repricer,0.11325227963525833,0.08285714285714282,262.0,3
acct 1,B06WVV5M39-14062-01-022217,B06XCFL316,"2017 Newest HP 15.6&quot; HD TouchScreen Laptop Computer, Intel Quad Core Pentium N3540 2.16Ghz Processor, 4GB Memory, 500GB Hard Drive, USB 3.0, DVDRW, HDMI, webcam, Windows 10 (Certified Refurbished)", 8 ,23 sellers,"1,618",$270.00,$270.00, $270.00,269.00,329.00,True,Default PC Repricer,0.21222222222222215,0.1751851851851851,186.5,10
acct 1,B06WW91B2T-14260-01-051417,B06WW91B2T,"Dell Inspiron 15.6&quot; 2 in 1 Touchscreen Laptop Computer, Intel Dual Core i3-6100U 2.3GHz CPU, 4GB RAM, 500GB HDD, HDMI, USB 3.0, Webcam, 802.11ac Wi-Fi, Bluetooth, Windows 10 (Certified Refurbished)", 22 ,5 sellers,"1,311",$389.00,$389.00, $389.00,389.00,449.00,True,Default PC Repricer,0.2240616966580976,0.19835475578406161,268.5,7
acct 1,B06WWKCS7Q-14063-01-030217,B01M092FTA,"2017 HP 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3710 Processor up to 2.56GHz, 4GB RAM, 1TB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 45 ,13 sellers,"4,274",$0.00,$269.00, $269.00,269.00,279.00,False,Default PC Repricer,0.3560223048327137,0.3188475836431226,147.09,0
acct 1,B06X15MLMG-111iq-170525193222-New,B06X15MLMG,"HP Pavilion 15.6&quot; HD Flagship Laptop Computer, Intel Dual Core i5-6200U 2.3Ghz, 8GB DDR3 RAM, 1TB HDD, DVDRW, USB 3.0, HDMI, Bluetooth, HD Webcam, 802.11ac WIFI, Windows 10 (Certified Refurbishd)", 13 ,4 sellers,"10,376",$389.00,$389.00, $389.00,379.00,389.00,True,Default PC Repricer,0.15336760925449863,0.12766066838046264,296.0,0
acct 1,B06X17KZMK-12329-01-030217,B06X17KZMK,"2017 HP 14 inch Premium Flagship Blue Laptop (Intel Celeron N3060 up to 2.48GHz, 4GB RAM, 32GB Solid State Drive, Wifi, Webcam, Windows 10 Home) (Certified Refurbished)", 104 ,14 sellers,"1,056",$199.00,$199.00, $199.00,189.00,199.00,True,Default PC Repricer,0.13597989949748746,0.08572864321608041,150.0,4
acct 1,B06X3QMM5H-14769-01-062917,B06X3QMM5H,"HP 21.5&quot; All-in-One Full HD IPS Touchscreen Desktop - Intel Pentium Quad-Core J3710, 4GB RAM, 1TB HDD 7200rpm, DVDRW, HDMI, WLAN, Bluetooth, Webcam, USB 3.0, Win 10 (Certified Refurbished)", 52 ,7 sellers,"2,376",$439.00,$439.00, $439.00,429.00,489.00,True,Default PC Repricer,0.3006681852695519,0.27788914198936965,270.6666666666667,3
acct 1,B06X3WK2QX-14059-01-030217,B06XMYSGNX,"2017 Newest HP 15.6&quot; HD Touchscreen Flagship Laptop Computer, AMD Quad-Core A10-9600P 2.40GHz APU, 8GB DDR3 RAM, 1TB HDD, DVDRW, USB 3.0, HDMI, HD Webcam, WIFI, Windows 10 (Certified Refurbished)", 1 ,6 sellers,"7,409",$379.00,$379.00, $379.00,349.00,429.00,True,Default PC Repricer,0.3450131926121372,0.3186279683377308,215.5,0
acct 1,B06X97KXZ2-14253-01-022117,B06X97KXZ2,"HP 15.6&quot; HD Laptop Computer, Intel Quad Core Pentium N3540 2.16 GHz Processor, 4GB DDR3 RAM, 500GB HDD, USB 3.0, Webcam, HDMI, DVDRW, Wifi, RJ-45, Windows 10 Home (Certified Refurbished)", 5 ,2 sellers,"2,632",$0.00,$279.00, $279.00,219.00,279.00,False,Default PC Repricer,0.2661648745519713,0.23032258064516126,178.0,11
acct 1,B06X9KRS6C-18931-01-070517,B06X9KRS6C,Nikon D3400 DSLR Camera w/ AF-P DX NIKKOR 18-55mm f/3.5-5.6G VR Lens - Black (Certified Refurbished), 44 ,12 sellers,"1,181",$408.00,$408.00, $408.00,407.00,467.00,True,Default PC Repricer,-0.06490196078431378,-0.0894117647058824,400.0,5
acct 1,B06XB48CLX-14255-01-022417,B06XJ9233S,"2017 HP Flyer Red 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 30 ,17 sellers,"3,224",$249.00,$249.00, $249.00,239.00,339.00,True,Default PC Repricer,0.22112449799196776,0.18096385542168664,169.0,1
acct 1,B06XBQKRMM-8334-01-031017,B06XXLD1SG,"2017 HP 15.6 Inch Premium Flagship Laptop Computer (Intel Pentium Quad-Core N3710 Processor up to 2.56GHz, 4GB RAM, 1TB Hard Drive, DVD Drive, Webcam, WiFi, Windows 10 Home) (Certified Refurbished)", 25 ,1 seller,"40,523",$289.00,$289.00, $289.00,279.00,289.00,True,Default PC Repricer,0.1891349480968857,0.15453287197231824,207.0,2
acct 1,B06XC44HTG-14253-01-032917,B06XC44HTG,"2017 HP Flyer Silver 15.6 Inch Premium Flagship Laptop (Intel Pentium N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD/CD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 1 ,1 seller,"14,987",$299.00,$299.00, $299.00,249.00,299.00,True,Default PC Repricer,0.31123745819397997,0.2777926421404682,178.0,0
acct 1,B06XCFL316-14062-01-032917,B06XCFL316,"2017 HP 15.6&quot; HD High Performance Flagship Touchscreen Laptop Computer, Intel Quad-Core Pentium N3540 Up to 2.66GHz, 4GB RAM, 500GB HDD, DVDRW, USB 3.0, Webcam, WiFi, Windows 10(Certified Refurbished)", 8 ,23 sellers,"1,618",$270.00,$270.00, $270.00,269.00,329.00,True,Default PC Repricer,0.21222222222222215,0.1751851851851851,186.5,0
acct 1,B06XCN2RXT-13149-01-031717,B01M092FTA,"2017 HP 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3710 Processor up to 2.56GHz, 4GB RAM, 1TB Hard Drive, DVD Drive, HD Webcam, WiFi, Windows 10 Home) (Certified Refurbished)", 45 ,13 sellers,"4,274",$0.00,$269.00, $269.00,269.00,309.16,False,Default PC Repricer,0.3560223048327137,0.3188475836431226,147.09,0
acct 1,B06XCY3TT3-134-01-022817,B06XCY3TT3,"HP 6300 Pro Small Form Factor Business Desktop Computer, Intel Quad Core i5-3...", 32 ,4 sellers,"6,187",$250.00,$250.00, $299.16,259.00,299.16,False,Default PC Repricer,0,0,0,5
acct 1,B06XD21NGF-134-01-030117,B01EO1NY44,"HP Elite Business Desktop (Intel Dual-Core CPU 3.0 GHz, 8GB DDR3 Memory, 1TB HDD, DVDRW, Windows Professional) (Certified Refurbished)", 12 ,9 sellers,"2,141",$141.00,$141.00, $229.00,169.00,229.00,False,Default PC Repricer,0,0,0,0
acct 1,B06XD2GDYY-14195-01-062817,B06XD2GDYY,GoPro HERO4 Black Edition Camera (Certified Refurbished), 42 ,13 sellers,"5,427",$269.99,$269.99, $269.99,269.00,339.00,True,Default PC Repricer,0.07330123337901398,0.03626282454905731,224.0,0
acct 1,B06XD9KDWD-16614-01-042217,B06XD9KDWD,"Dell Optiplex 7010 SFF Premium Flagship Business Desktop Computer (Intel Core i3-3220 3.3GHz, 4GB DDR3 Memory, 500GB HDD, DVD, Windows 7 Professional) (Certified Refurbished)", 23 ,5 sellers,"4,752",$179.99,$179.99, $209.00,199.00,209.00,False,Default PC Repricer,0.1816267942583731,0.13377990430622,148.5,0
acct 1,B06XDGLH4J-15090-1-061517,B06XDGLH4J,"Lenovo Edge 2 15.6&quot; 2-in-1 Touch-Screen IPS FHD 1080P Laptop, Intel Core i7 up to 3.1 GHz Processor, 8GB Memory, 1TB Hard Drive, No Optical Drive, WiFi, HDMI, Bluetooth, Windows 10", 11 ,5 sellers,"3,788",$590.00,$590.00, $590.00,589.00,649.00,True,Default PC Repricer,0.0755932203389831,0.05864406779661021,500.0,1
acct 1,B06XGRGSQJ-18803-01-062717,B06XGRGSQJ,"HP EliteBook 14&quot; HD Anti-glare Business Laptop Computer, Intel Dual Core i7 up to 3.3GHz Processor, 8GB RAM, 240GB SSD, USB 3.0, VGA, WiFi, Windows 10 Professional (Certified Refurbished)", 12 ,7 sellers,"3,574",$549.00,$549.00, $549.00,539.00,549.00,True,Default PC Repricer,0.19683060109289607,0.17861566484517294,398.0,8
acct 1,B06XGRGSQJ-18803-01-070117,B06XGRGSQJ,"HP EliteBook 14&quot; HD Anti-glare Business Laptop Computer, Intel Dual Core i7 up to 3.3GHz Processor, 8GB RAM, 240GB SSD, USB 3.0, VGA, WiFi, Windows 10 Professional (Certified Refurbished)", 40 ,7 sellers,"3,574",$549.00,$549.00, $549.00,539.00,549.00,True,Default PC Repricer,0.19683060109289607,0.17861566484517294,398.0,5
acct 1,B06XGVKQ8P-17901-01-061017,B06XGVKQ8P,"HP Pavilion 510-A010 Desktop Computer, AMD Quad-Core A8-7410 2.2Ghz CPU, 8GB Memory, 1TB Hard Drive, DVDRW, USB 3.0, 802.11AC WIFI, Bluetooth, Gigabit Ethernet, Windows 10 Home (Certified Refurbishd)", 37 ,5 sellers,"12,060",$279.00,$279.00, $279.00,269.00,329.00,True,Default PC Repricer,0.22315412186379924,0.18731182795698922,190.0,0
acct 1,B06XHW94RV-16636-01-051817,B06XHW94RV,"ASUS Zenbook 13.3&quot; WQHD 2560 x 1440 Touchscreen Ultrabook Laptop, Intel Core i7-5500U 2.4 GHz, 8GB RAM, 256GB SSD Backlit Keyboard 802.11ac Bluetooth Webcam HDMI HD Graphics 5500 Windows 10", 25 ,2 sellers,"11,027",$849.00,$849.00, $849.00,839.00,915.50,True,Default PC Repricer,0.10489988221436979,0.09312131919905765,699.0,5
acct 1,B06XHX7GP6-14460-01-030917,B06XHX7GP6,"Dell Inspiron 23.8&quot; IPS Full HD All-In-One Desktop Computer, Intel Quad Core Pentium N3700 1.6 Ghz CPU, 4GB RAM, 500GB Hard Drive, USB 3.0, DVDRW, 802.11ac WIFI, Bluetooth, Windows 10 Home", 1 ,8 sellers,"16,108",$455.98,$455.98, $455.98,449.00,469.03,True,Default PC Repricer,0.15707092416334045,0.1351401377253388,347.0,0
acct 1,B06XJ4YVYP-12678-01-032517,B06XJ4YVYP,"2017 HP Stream 11 11.6 inch Premium Flagship High Performance Laptop (Intel Celeron N3050 1.6GHz, 4GB RAM, 32GB Solid State Drive, Windows 10 Home) Blue (Certified Refurbished)", 27 ,9 sellers,"8,181",$179.99,$179.99, $179.99,159.00,189.00,True,Default PC Repricer,0.528866048113784,0.4733074059669981,64.0,4
acct 1,B06XJ5SRLB-9511-01-032917,B06XJ5SRLB,"2017 HP Stream 11 11.6 inch Premium Flagship Laptop (Intel Celeron N3060 1.6GHz, 4GB RAM, 32GB Solid State Drive,WiFi, HDMI, Windows 10 Home) Violet (Certified Refurbished)", 19 ,17 sellers,"7,535",$179.00,$179.00, $179.00,169.00,199.00,True,Default PC Repricer,0.23050279329608933,0.17463687150837984,117.0,0
acct 1,B06XJ765X5-9015-01-032517,B06W56MK94,"2017 HP 15.6 Inch Premium Notebook Flagship Laptop Computer (Intel Core 6th Gen i3-6100U 2.3GHZ, 8GB RAM, 1TB Hard Drive, DVD/CD Drive, HD Webcam, WiFi, Windows 10 Home) (Certified Refurbished)", 27 ,2 sellers,"5,095",$329.00,$329.00, $329.00,299.00,359.00,True,Default PC Repricer,0.2188753799392097,0.18848024316109419,227.25,2
acct 1,B06XJ8L62R-16294-01-042517,B06X17KZMK,"HP 14 inch Premium Flagship Blue Laptop (Intel Celeron N3060 up to 2.48GHz, 4GB RAM, 32GB Solid State Drive, Wifi, Webcam, Windows 10 Home) (Certified Refurbished)", 17 ,14 sellers,"1,056",$199.00,$199.00, $199.00,170.00,199.00,True,Default PC Repricer,0.13597989949748746,0.08572864321608041,150.0,9
acct 1,B06XJ9233S-14255-01-032817,B06XJ9233S,"2017 HP Flyer Red 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 22 ,17 sellers,"3,224",$249.00,$249.00, $249.00,239.00,339.00,True,Default PC Repricer,0.22112449799196776,0.18096385542168664,169.0,1
acct 1,B06XJYSQ9P-14255-01-040817,B06XJYSQ9P,"2017 HP Flyer Red 15.6 Inch Premium Flagship Laptop (Intel Pentium Quad-Core N3540 Processor up to 2.66GHz, 4GB RAM, 500GB Hard Drive, DVD Drive, HD Webcam, Windows 10 Home) (Certified Refurbished)", 47 ,21 sellers,"4,900",$249.00,$249.00, $249.00,239.00,329.00,True,Default PC Repricer,0.22112449799196776,0.18096385542168664,169.0,1
acct 1,B06XK91L35-15345-01-033117,B06Y59VZ63,"2017 HP Turbo Silver 17.3 Inch Premium Flagship Notebook Laptop Computer (Intel Core i3-6100U 2.3GHz, 6GB RAM, 1TB Hard Drive, DVD/CD Drive, HD Webcam, Windows 10) (Certified Refurbished)", 29 ,8 sellers,"4,160",$379.00,$379.00, $379.00,359.00,379.00,True,Default PC Repricer,0.16163588390501316,0.13525065963060684,285.0,2
acct 1,B06XKK66GG-15674-01-052317,B01DF5900C,"Lenovo Thinkpad Yoga Convertible 11.6 Inch Touchscreen IPS HD Chromebook, Intel Quad Core Processor, 4GB RAM, 16GB SSD, 802.11ac, USB 3.0, HDMI, Bluetooth, HD Webcam, Chrome OS", 4 ,45 sellers,"1,238",$220.00,$220.00, $230.00,230.00,290.00,False,Default PC Repricer,0,0,0,0
acct 1,B06XMYSGNX-111iq-170531203502-New,B06XMYSGNX,"HP 15.6&quot; HD Touchscreen Flagship Laptop Computer, AMD Quad-Core A10-9600P 2.40GHz APU, 8GB DDR3 RAM, 1TB HDD, DVDRW, USB 3.0, HDMI, HD Webcam, WIFI, Windows 10 (Certified Refurbished)", 1 ,6 sellers,"7,409",$379.00,$379.00, $379.00,349.00,399.00,True,Default PC Repricer,0.3450131926121372,0.3186279683377308,215.5,1
acct 1,B06XMYSGNX-14059-01-022217,B06XMYSGNX,"2017 Newest HP 15.6&quot; HD Touchscreen Flagship Laptop Computer, AMD Quad-Core A10-9600P 2.40GHz APU, 8GB DDR3 RAM, 1TB HDD, DVDRW, USB 3.0, HDMI, HD Webcam, WIFI, Windows 10 (Certified Refurbished)", 1 ,6 sellers,"7,409",$379.00,$379.00, $379.00,349.00,429.00,True,Default PC Repricer,0.3450131926121372,0.3186279683377308,215.5,0
acct 1,B06XNJGJMN-8098-01-032517,B01ESVN9SQ,"HP Pavilion 23 Inch Touchscreen FHD All-in-One Desktop (Intel Core i3-4170T 3.2GHz, 6GB RAM, 1TB HDD, Wifi, DVD, Windows 10 Home) (Certified Refurbished)", 20 ,6 sellers,"3,557",$479.00,$479.00, $479.00,449.00,499.00,True,Default PC Repricer,0.22288100208768266,0.20200417536534446,333.5,0
acct 1,B06XNV47GH-15759-01-032717,B06XNV47GH,"HP Elite 8300 SFF Premium Business Desktop Computer (Intel Quad-Core i5-3470 up to 3.6GHz, 8GB RAM, 2TB HDD + 120GB SSD, DVD, WiFi, VGA, DisplayPort, Windows 7 Professional) (Certified Refurbished)", 10 ,3 sellers,"10,297",$339.00,$335.00, $339.00,329.00,339.00,True,Default PC Repricer,0.17008849557522115,0.14058997050147484,251.0,3
acct 1,B06XNV47GH-15759-AST-01-061517,B06XNV47GH,"HP Elite 8300 SFF Premium Business Desktop Computer (Intel Quad-Core i5-3470 up to 3.6GHz, 8GB RAM, 2TB HDD + 120GB SSD, DVD, WiFi, VGA, DisplayPort, Windows 7 Professional) (Certified Refurbished)", 10 ,3 sellers,"10,297",$339.00,$335.00, $339.00,329.00,339.00,True,Default PC Repricer,0.17008849557522115,0.14058997050147484,251.0,1
acct 1,B06XPLC3ZR-16325-01-042517,B06XPLC3ZR,"2017 Newest HP 260-A010 Premium Slimline Desktop - Intel Quad-Core Pentium J3710 up to 2.64GHz, 4GB RAM, 1TB HDD, DVD, 802.11bgn, Bluetooth 4.0, HDMI, USB 3.0, Windows 10 Home (Certified Refurbished)", 34 ,10 sellers,"13,771",$243.32,$243.32, $243.32,238.00,298.00,True,Default PC Repricer,0.30982848375253424,0.26873034138856905,143.33333333333334,0
acct 1,B06XPNRQ4G-lmj-e560-031617,B06XPNRQ4G,"Newest Lenovo ThinkPad Edge E560 15.6&quot; Business Laptop Computer, Intel 6th Gen Dual Core i5-6200U 2.3Ghz, 8GB RAM, 256GB SSD, USB 3.0, DVDRW, 802.11AC WIFI, Bluetooth, HDMI, Windows 7 Professional", 36 ,1 seller,"12,086",$619.00,$619.00, $619.00,599.00,619.00,True,Default PC Repricer,0,0,0,7
acct 1,B06XPQ2YH5-16774-01-052317,B06XPQ2YH5,2-in-1 HP Pavilion x360 Convertible 15.6&quot; FHD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB RAM | 1TB HDD | WIFI | Bluetooth | B&amp;O PLAY | Windows 10, 22 ,19 sellers,"22,395",$519.00,$519.00, $519.00,509.00,519.00,True,Default PC Repricer,0.07294797687861264,0.05368015414258181,440.0,0
